,1927,38 Special,A Flock Of Seagulls,ABBA,ABC,AC/DC,Aaron Neville,Adam Ant,Adrian Belew,Aerosmith,Afrika Bambaataa,After 7,After The Fire,Agnetha Fältskog,Air Supply,Al B. Sure!,Al Jarreau,Alabama,Alan Jackson,Alannah Myles,Aldo Nova,Alessi Brothers,Alexander ONeal,Alice Cooper,Alison Moyet,Allman Brothers Band,Alphaville,Amazulu,Ambrosia,America,Amy Grant,Andy Gibb,Anne Murray,Annie Lennox,April Wine,Arcadia,Aretha Franklin,Art Garfunkel,Ashford & Simpson,Asia,Atlanta Rhythm Section,Atlantic Starr,Auburn Marching Bnad,Auburn University Marching Band,Aurra,Autograph,Axe,B.J. Thomas,Babyface,Bad Company,Bad English,Balance,Baltimora,Barbara Mitchell,Barbra Streisand,Bardeux,Barry Gibb,Barry Manilow,Basia,Beastie Boys,Bee Gees,Belinda Carlisle,Belouis Some,Ben E. King,Benny Mardones,Berlin,Bertie Higgins,Bette Midler,Big Country,Bill Champlin,Bill Conti,Bill Smith,Bill Withers,Billie Jo Spears,Billy Idol,Billy Joe Royal,Billy Joel,Billy Ocean,Billy Squier,Blackfoot,Blondie,Blue Öyster Cult,Bob & Doug McKenzie,Bob Clearmountain,Bob Dylan,Bob Ezrin,Bob Geldof,Bob Loftus,Bob Luman,Bob Seger,Bobby Brown,Bobby Darin,Bobby Goldsboro,Bobby Womack,Bon Jovi,Bonham,Bonnie Raitt,Bonnie Tyler,Booker T. & the M.G.s,Boston,Boy Meets Girl,Boys Dont Cry,Boz Scaggs,Breathe,Brenda Russell,Britny Fox,Brook Benton,Bruce Cockburn,Bruce Hornsby,Bruce Springsteen,Bruce Willis,Bryan Adams,Bulletboys,CHIC,Calloway,Cameo,Camouflage,Canned Heat,Carly Simon,Carole Bayer Sager,Carole King,Caron Wheeler,Carpenters,Chaka Khan,Change,Charlie,Cheap Trick,Cher,Cherrelle,Cheryl Lynn,Chicago,Chilliwack,Chris Christian,Chris Lord-Alge,Chris Rea,Chris de Burgh,Chrissie Hynde,Christine McVie,Christopher Cross,Christopher Williams,Chuck Berry,Chuckii Booker,Cinderella,Clan of Xymox,Classics IV,Cliff Richard,Climax Blues Band,Climie Fisher,Commodores,Company B,Connie Francis,Conway Twitty,Corey Hart,Craig Engel,Crosby,Crowded House,Cult Jam,Culture Club,Cyndi Lauper,D.J. Freaky Fred,DEVO,DINO,DJ Jazzy Jeff & The Fresh Prince,Dan Fogelberg,Dan Reed Network,Dan Seals,Danger Danger,Danny Wilson,Danzig,Daryl Hall,Daryl Hall & John Oates,Dave Bascombe,Dave Edmunds,Dave Mason,Dave Stewart,David & David,David Ahlert,David Bowie,David Cole,David Gates,David Gilmour,David Kemper,David Lee Roth,David Pack,David TIckle,Dazz Band,DeBarge,Dead Or Alive,Debbie Gibson,Debbie Harry,Deborah Allen,Deep Purple,Def Leppard,Del Amitri,Deniece Williams,Dennis DeYoung,Dennis Yost,Deodato,Depeche Mode,Device,Diana Ross,Dinah Washington,Dion,Dionne Warwick,Dire Straits,Dokken,Dolly Parton,Don Covay,Don Henley,Don McLean,Don Williams,Donald Fagen,Donna Summer,Duke Bootee,Duran Duran,Dusty Springfield,Dynasty,Eagles,Earth,Eddie Money,Eddie Murphy,Eddie Rabbitt,Edie Brickell & New Bohemians,Eight Seconds,Eighth Wonder,El DeBarge,Elaine Caswell,Electric Boys,Electric Light Orchestra,Elmo & Patsy,Elton John,Elvis Costello,Elvis Costello & The Attractions,Emerson,Emmylou Harris,Engelbert Humperdinck,Enuff ZNuff,Erasure,Eric Carmen,Eric Clapton,Eric ET Thorngren,Eurogliders,Europe,Eurythmics,Evelyn Champagne King,Exile,Exposé,Eye To Eye,F.R. David,Fairground Attraction,Faith No More,Falco,Faster Pussycat,Feargal Sharkey,Figures On A Beach,Fine Young Cannibals,Firefall,Fleetwood Mac,Floyd Robinson,Foghat,Force M.D.s,Foreigner,Four Tops,Francois Kevorkian,Frank Stallone,Frank Zappa,Franke & The Knockouts,Frankie Goes To Hollywood,Frankie Smith,Frankie Valli & The Four Seasons,Freddie Jackson,Frida,Frozen Ghost,GIANT,Gamma,Garland Jeffreys,Geddy Lee,Gene Loves Jezebel,Gene Pitney,Genesis,George Benson,George Duke,George Harrison,George Michael,George Thorogood & The Destroyers,George Tobin,Georgie Fame & The Blue Flames,Gerald McGee,Gerry & The Pacemakers,Get Wet,Gino Vannelli,Gladys Knight,Gladys Knight & The Pips,Glen Campbell,Glenn Frey,Glenn Medeiros,Gloria Estefan,Go West,Golden Earring,Gorky Park,Grace Jones,Grace Slick,Grady Tate,Graeme Park,Graham Nash,Graham Parker,Grandmaster Flash & The Furious Five,Grandmaster Melle Mel,Grateful Dead,Great White,Greg Kihn,Grover Washington,Guns N Roses,Guy,Hagar Schon Aaronson Shrieve,Hagood Hardy,Harold Faltermeyer,Harry Chapin,Heart,Heaven 17,Helen Reddy,Henry Lee Summer,Henry Paul Band,Henson Cargill,Herb Alpert,Herbie Hancock,Hipsway,Holly Knight,Honeymoon Suite,Hot,Howard Hewett,Howard Jones,Huey Lewis & The News,Hôtel,ICEHOUSE,INXS,Indigo Girls,Information Society,Inner City,Irene Cara,J.J. Fad,JD Souther,Jackson Browne,James Brown,James Ingram,James Taylor,Jane Child,Jane Wiedlin,Janet Jackson,Janis Ian,Jean Knight,Jeff Beck,Jeff Lorber,Jefferson Starship,Jeffrey Osborne,Jellybean,Jennifer Holliday,Jennifer Warnes,Jermaine Jackson,Jerry Lee Lewis,Jerry Vale,Jesse Belvin,Jesse Johnson,Jesse Winchester,Jim Dineen,Jim Reeves,Jimmy Barnes,Jimmy Buffett,Joan Armatrading,Joan Jett & The Blackhearts,Jody Watley,Joe Cocker,Joe Gastwirt,Joe Jackson,Joe Pizullo,Joe Walsh,Joey Scarbury,John Benitez,John Cafferty,John Cafferty & the Beaver Brown Band,John Denver,John Eddie,John Fogerty,John Kerns,John Lennon,John Mellencamp,John Parr,John Paul Young,John Waite,Johnny Gill,Johnny Hates Jazz,Johnny Lee,Johnny Mathis,Johnny Otis,Jon & Vangelis,Jonathan Butler,Joni Mitchell,José Feliciano,Journey,Jr.,Juice Newton,Julian Cope,Julian Lennon,Julio Iglesias,KISS,Kajagoogoo,Kano,Kansas,Karla Bonoff,Karyn White,Kate Bush,Katrina & The Waves,Keith Sweat,Kenny Loggins,Kenny Rogers,Kim Carnes,Kim Mitchell,Kim Wilde,Kingdom Come,Kissing The Pink,Kix,Klymaxx,Kon Kan,Kool & The Gang,Kool Moe Dee,Krokus,Kylie Minogue,L.A. Guns,L.T.D.,LL Cool J,LTrimm,Lake & Powell,Lakeside,Larry Carlton,Larry Graham,Larry Lee,Larsen/Feiten Band,Latimore,Laura Branigan,Lee Greenwood,Lee Ritenour,Lenny Kravitz,Leo Sayer,Leon Redbone,Leonard Cohen,Leonard Whiting,Level 42,Linda Clifford,Linda Ronstadt,Lindsey Buckingham,Lionel Richie,Lisa Lisa & Cult Jam,Lisa Stansfield,Lita Ford,Little Milton,Little River Band,Little Steven,Living Colour,Living In A Box,Lone Justice,Loretta Lynn,Los Lobos,Lou Christie,Lou Gramm,Louil Silas Jr.,Love Unlimited,Love and Rockets,Loverboy,Luther Vandross,MC Nas-D,Mac Davis,Madness,Madonna,Major Harris,Manfred Manns Earth Band,Marc Almond,Marianne Faithfull,Martha Davis,Martika,Marty Balin,Marvin Gaye,Mary Chapin Carpenter,Mary Jane Girls,Matthew Wilder,Maurice White,Meat Loaf,Melisa Morgan,Melissa Etheridge,Melissa Manchester,Melissa Manchester & Peabo Bryson,Mellow Man Ace,Men At Work,Men Without Hats,Metallica,Miami Sound Machine,Michael Bolton,Michael H. Brauer,Michael Hutchinson,Michael Jackson,Michael Martin Murphey,Michael McDonald,Michael Penn,Michael Sembello,Michael Stanley Band,Michelle,Mick Guzauski,Mick Jagger,Midge Ure,Midnight Oil,Midnight Star,Mike & The Mechanics,Milli Vanilli,Minor Detail,Missing Persons,Modern English,Molly Hatchet,Mondo Rock,Moon Zappa,Morris Day,Mr. Mister,Mtume,Murray Head,Musical Youth,Mötley Crüe,N.W.A.,Naked Eyes,Nancy Martinez,Nash & Young,Natalie Cole,Nazareth,Neil Diamond,Neil Sedaka,Neil Young,Nena,Neneh Cherry,New Edition,New Kids On The Block,New Order,Newcleus,Nick Gilder,Nicolette Larson,Night Ranger,Nile Rodgers,Nino Rota,Nocera,Noel,Nook Shrier Orchestra,Nu Shooz,Oingo Boingo,Oleta Adams,Olivia Hussey,Olivia Newton-John,One Way,Orchestral Manoeuvres In The Dark,Ozzy Osbourne,P.J. Proby,Pablo Cruise,Pajama Party,Pat Benatar,Pat Heywood,Patrice Rushen,Patrick Simmons,Patrick Swayze,Patti Austin,Patti LaBelle,Patty Smyth,Paul Carrack,Paul Davis,Paul Hardcastle,Paul McCartney,Paul Shaffer,Paul Simon,Paul Young,Paula Abdul,Peabo Bryson,Pebbles,Percy Mayfield,Percy Sledge,Perry Como,Pet Shop Boys,Pete Brown,Pete Hammond,Pete Townshend,Peter Allen,Peter Cetera,Peter Gabriel,Peter Murphy,Peter Schilling,Peter Tosh,Phil Collins,Philip Bailey,Phoebe Snow,Pia Zadora,Pink Floyd,Poco,Point Blank,Poison,Pretenders,Pretty Poison,Prince,Pure Prairie League,Quarterflash,Queen,Quiet Riot,Quincy Jones,R.E.M.,REO Speedwagon,Rachel Sweet,Rainbow,Randy Meisner,Randy Newman,Randy VanWarmer,Ratt,Ray Charles,Ray Kennedy,Ray Parker Jr.,Ray Peterson,Raydio,Ready For The World,Real Life,Reba McEntire,Rebbie Jackson,Red Rider,Red Rockers,Regina Belle,Rene & Angela,Ric Ocasek,Richard Marx,Rick Astley,Rick James,Rick Springfield,Rickie Lee Jones,Rob Base & DJ EZ Rock,Robbie Dupree,Robbie Nevil,Robert Gordon,Robert Goulet,Robert John,Robert Palmer,Robert Plant,Robert Tepper,Roberta Flack,Robin Gibb,Rock & Hyde,Rockpile,Rod Stewart,Rodney Crowell,Roger Daltrey,Roger Hodgson,Roger Williams,Roman Holliday,Romeo Void,Ronnie McDowell,Ronnie Milsap,Rough Trade,Roxette,Roxy Music,Roy Orbison,Royal Philharmonic Orchestra conducted by Louis Clark,Rubber Rodeo,Rufus,Run–D.M.C.,Rush,Sade,Salt-N-Pepa,Sam Brown,Sam The Sham & The Pharaohs,Samantha Fox,Sammy Hagar,Sananda Maitreya,Santana,Sarah Jane Morris,Sarah Vaughan,Saraya,Scandal,Scorpions,Scritti Politti,Seduction,Sergio Mendes & Brasil 66,Shalamar,Shannon,Sheena Easton,Sheila E.,Sheriff,Shirley Bassey,Shirley Caesar,Shirley Murdock,Shooting Star,Simon & Garfunkel,Simple Minds,Simply Red,Sir Mix-A-Lot,Sister Sledge,Skid Row,Skyy,Slade,Slaughter,Slave,Sly Stone,Smokey Robinson,Soft Cell,Soul II Soul,Southside Johnny And The Asbury Jukes,Sparks,Spyro Gyra,Squeeze,Stacey Q,Stacy Lattisaw,Stage Dolls,Stan Katayama,Starpoint,Stars On 45,Starship,Steely Dan,Stephanie Mills,Stephen Stills,Steve Arrington,Steve Miller Band,Steve Perry,Steve Winwood,Stevie Nicks,Stevie Wonder,Stills,Stills & Nash,Sting,Stonewall Jackson,Strawberry Alarm Clock,Stray Cats,Streets,Stryper,Styx,Supertramp,Surface,Survivor,Suzanne Vega,Suzi Quatro,Sweet Sensation,Swing Out Sister,Sérgio Mendes,TKA,TOTO,TPau,Talk Talk,Talking Heads,Tammy Montgomery,Tangier,Taylor Dayne,Tears For Fears,Technotronic,Ted Nugent,Teddy Pendergrass,Teena Marie,Terri Gibbs,Tesla,Texas,The 4 Of Us,The Adventures,The Adventures Of Stevie V,The Alan Parsons Project,The Alarm,The Animals,The B-52s,The Babys,The Bangles,The Beach Boys,The Beatles,The Blow Monkeys,The Blue Emotions,The Blues Brothers,The Boys,The Brothers Johnson,The Buggles,The Call,The Cars,The Charlie Daniels Band,The Church,The Clash,The Communards,The Cover Girls,The Cowsills,The Cult,The Cure,The DIllman Band,The Deele,The Del Fuegos,The Disciples of Soul,The Doobie Brothers,The Dramatics,The Dream Academy,The Drifters,The Everly Brothers,The Fabulous Thunderbirds,The Firm,The Fixx,The Gap Band,The Georgia Satellites,The Go-Gos,The Greg Kihn Band,The Gregg Allman Band,The Hooters,The Human League,The Isley Brothers,The J. Geils Band,The J.B.s,The Jacksons,The Jason Bonham Band,The Johnny Average Band,The Jordanaires,The Kingbees,The Kinks,The Knack,The Lettermen,The Mad Lads,The Manhattan Transfer,The Manhattans,The Maomen,The Marcels,The Marvelettes,The McGuire Sisters,The Moody Blues,The Motels,The Nylons,The OJays,The Oak Ridge Boys,The Outfield,The Outlaws,The Platters,The Plimsouls,The Pointer Sisters,The Police,The Power Station,The Psychedelic Furs,The Range,The Records,The Reddings,The Replacements,The Rings,The Robert Cray Band,The Rolling Stones,The Romantics,The S.O.S Band,The Seekers,The Shirelles,The Silencers,The Skyliners,The Smithereens,The Soulsonic Force,The Spencer Davis Group,The Spinners,The Style Council,The Sugarhill Gang,The System,The Temptations,The Time,The Trashmen,The Truth,The Tubes,The Whispers,The Who,The Youngbloods,Thompson Twins,Three Dog Night,Tiffany,Til Tuesday,Timothy B. Schmit,Tina Turner,Todd Rundgren,Tom Perry,Tom Petty,Tom Petty and the Heartbreakers,Tom Tom Club,Tommy James & The Shondells,Tommy Shaw,Tommy Tutone,Tone-Loc,Tony! Toni! Toné!,Toronto,Touch,Tracey Ullman,Tracie Spencer,Tracy Chapman,Trans-X,Transvision Vamp,Traveling Wilburys,Triumph,Troop,Twilight 22,Twisted Sister,U2,UB40,Ultravox,Underworld,Van Halen,Vandenberg,Various Artists,Vixen,Wall Of Voodoo,Walter Egan,Wanda Jackson,Wang Chung,War,Warrant,Warren Zevon,Was (Not Was),Wax,Wayne Newton,Weird Al Yankovic,Wendy & Lisa,Wendy Fraser,Wet Wet Wet,Wham!,When In Rome,White Lion,Whitesnake,Whitney Houston,Will To Power,William Bell,William DeVaughn,Willie Nelson,Wind & Fire,Winger,Yarbrough & Peoples,Yazoo,Yello,Yes,ZZ Top,Zebra,Ziggy Marley & The Melody Makers,a-ha,Édith Piaf
1927,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
38 Special,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
A Flock Of Seagulls,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
